"All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
Succession,Kinetic,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Extended Mag","Reconstruction, Lead from Gold","Vorpal Weapon, Recombination",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Moving Target, Slideways, Killing Wind",Snapshot Sights,Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Moving Target, Slideways, Killing Wind",Snapshot Sights,Handling,"mkb,pvp"
,,,,,,,
The Supremacy,Kinetic,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Appended Mag, Extended Mag","Outlaw, Ambitious Assassin","Triple Tap, Rapid Hit",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds",Snapshot Sights,"Kill Clip, Rapid Hit",Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds",Snapshot Sights,"Kill Clip, Rapid Hit",Range,"mkb,pvp"
,,,,,,,
Tranquility,Kinetic,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Feeding Frenzy, Lead from Gold, Auto-Loading Holster","Firing Line, Demolitionist, Frenzy",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Under Pressure, Surplus","Snapshot Sights, Eye of the Storm, Elemental Capacitor",Handling or Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Under Pressure, Surplus","Snapshot Sights, Eye of the Storm, Elemental Capacitor",Handling or Range,"mkb,pvp"
,,,,,,,
1000 Yard Stare,Void,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Triple Tap, Quickdraw","Demolitionist, Golden Tricorn, Dragonfly",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake","Accurized Rounds, Tactical Mag","Firmly Planted, Perpetual Motion, Quickdraw","Snapshot Sights, Moving Target",Handling or Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake","Accurized Rounds, Tactical Mag","Firmly Planted, Perpetual Motion, Quickdraw","Snapshot Sights, Moving Target",Handling or Range,"mkb,pvp"
,,,,,,,
Adored,Arc,Hammer-Forged Rifling,Accurized Rounds,"Triple Tap, Killing Wind","Vorpal Weapon, Snapshot Sights",Stability,"mkb,controller,pve"
,,Hammer-Forged Rifling,Accurized Rounds,"Killing Wind, Triple Tap","Snapshot Sights, Vorpal Weapon",Stability,"controller,pvp"
,,Hammer-Forged Rifling,Accurized Rounds,"Killing Wind, Triple Tap","Snapshot Sights, Vorpal Weapon",Stability,"mkb,pvp"
,,,,,,,
Apostate,Arc,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Outlaw, Lead from Gold, Surplus","Explosive Rounds, Wellspring",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Firmly Planted, Surplus, Killing Wind","Quickdraw, Opening Shot, Explosive Payload",Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Firmly Planted, Surplus, Killing Wind","Quickdraw, Opening Shot, Explosive Payload",Range,"mkb,pvp"
,,,,,,,
Distant Tumulus,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Clown Cartridge, Dragonfly, Lead from Gold","Firing Line, Outlaw",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag",Pulse Monitor,"Snapshot Sights, Quickdraw, Opening Shot",Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag",Pulse Monitor,"Snapshot Sights, Quickdraw, Opening Shot",Range,"mkb,pvp"
,,,,,,,
Far Future,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Auto-Loading Holster, Lead from Gold, Surplus","Frenzy, Demolitionist, Wellspring",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Quickdraw, Surplus, Moving Target",Opening Shot,Handling or Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Quickdraw, Surplus, Moving Target",Opening Shot,Handling or Range,"mkb,pvp"
,,,,,,,
Frozen Orbit,Void,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Triple Tap, Clown Cartridge, Auto-Loading Holster, Outlaw","High-Impact Reserves, Vorpal Weapon, Demolitionist",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Firmly Planted, Moving Target, Surplus, Killing Wind","Snapshot Sights, Opening Shot, Quickdraw",Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Firmly Planted, Moving Target, Surplus, Killing Wind","Snapshot Sights, Opening Shot, Quickdraw",Handling,"mkb,pvp"
,,,,,,,
IKELOS_SR_v1.0.2,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Fourth Time's the Charm, Triple Tap, Feeding Frenzy","High-Impact Reserves, Box Breathing, Disruption Break",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Seraph Rounds, Accurized Rounds, Tactical Mag","Moving Target, No Distractions",Quickdraw,Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Seraph Rounds, Accurized Rounds, Tactical Mag","Moving Target, No Distractions",Quickdraw,Range,"mkb,pvp"
,,,,,,,
Occluded Finality,Arc,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Appended Mag, Extended Mag","Auto-Loading Holster, Surplus","Vorpal Weapon, Demolitionist",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds, Appended Mag","Snapshot Sights, Under Pressure","Opening Shot, Iron Reach, Eye of the Storm",Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds, Appended Mag","Snapshot Sights, Under Pressure","Opening Shot, Iron Reach, Eye of the Storm",Handling,"mkb,pvp"
,,,,,,,
Omniscient Eye,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag",Outlaw,Dragonfly,Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Outlaw, No Distractions",Snapshot Sights,Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Outlaw, No Distractions",Snapshot Sights,Range,"mkb,pvp"
,,,,,,,
The Long Walk,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Appended Mag, Extended Mag","Overflow, Clown Cartridge","Firing Line, Frenzy, Adrenaline Junkie",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds, Appended Mag","Overflow, Killing Wind, Slideshot","Snapshot Sights, Moving Target",Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds, Appended Mag","Overflow, Killing Wind, Slideshot","Snapshot Sights, Moving Target",Handling,"mkb,pvp"
,,,,,,,
Twilight Oath,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Feeding Frenzy, Lead from Gold, Surplus",Vorpal Weapon,Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Opening Shot, Killing Wind, Surplus","Snapshot Sights, Elemental Capacitor",Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Opening Shot, Killing Wind, Surplus","Snapshot Sights, Elemental Capacitor",Range,"mkb,pvp"
,,,,,,,
Uzume RR4,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Triple Tap, Clown Cartridge, Bottomless Grief","Vorpal Weapon, High-Impact Reserves, Explosive Rounds",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Snapshot Sights, Killing Wind","Explosive Payload, Vorpal Weapon",Handling or Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Snapshot Sights, Killing Wind","Explosive Payload, Vorpal Weapon",Handling or Range,"mkb,pvp"
,,,,,,,
Uzume RR4 (Adept),Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Triple Tap, Clown Cartridge, Bottomless Grief","Vorpal Weapon, High-Impact Reserves, Explosive Rounds",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Snapshot Sights, Killing Wind","Explosive Payload, Vorpal Weapon",Handling or Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Snapshot Sights, Killing Wind","Explosive Payload, Vorpal Weapon",Handling or Range,"mkb,pvp"
,,,,,,,
Widow's Bite,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Feeding Frenzy, Lead from Gold","Demolitionist, Disruption Break",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Firmly Planted, Slideshot","Quickdraw, Opening Shot",Range,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Firmly Planted, Slideshot","Quickdraw, Opening Shot",Range,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Cold Front,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Subsistence, Surplus","Rampage, One for All, Swashbuckler",Reload,
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Dynamic Sway Reduction, Perpetual Motion, Surplus","Harmony, Swashbuckler",Stability or Handling,
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Perpetual Motion, Dynamic Sway Reduction, Surplus","Harmony, Swashbuckler",Handling or Range,
,,,,,,,
Escape Velocity,Kinetic,"IS 5 Circle, IS 2 Circle","Tactical Mag, Appended Mag, Extended Mag","Overflow, Grave Robber","Vorpal Weapon, Surrounded",Reload,"mkb,controller,pve"
,,"Model 8 Loop, Model 6 Loop","Accurized Rounds, Tactical Mag","Overflow, Hip-Fire Grip","Elemental Capacitor, Vorpal Weapon",Stability or Handling,"controller,pvp"
,,"Model 8 Loop, Model 6 Loop","Accurized Rounds, Tactical Mag","Overflow, Hip-Fire Grip","Elemental Capacitor, Vorpal Weapon",Handling or Range,"mkb,pvp"
,,,,,,,
Extraordinary Rendition,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Subsistence, Overflow, Outlaw","Frenzy, Rampage, One for All, Multikill Clip",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Firmly Planted, Overflow, Surplus","Tap the Trigger, Multikill Clip",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Firmly Planted, Overflow, Surplus","Tap the Trigger, Multikill Clip",Handling or Range,"mkb,pvp"
,,,,,,,
Friction Fire,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Subsistence, Field Prep, Auto-Loading Holster","Rampage, Vorpal Weapon, Unrelenting",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Threat Detector, Killing Wind",Vorpal Weapon,Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Killing Wind, Threat Detector",Vorpal Weapon,Handling or Range,"mkb,pvp"
,,,,,,,
Multimach CCX,Kinetic,"IS 5 Circle, IS 2 Circle","Tactical Mag, Appended Mag, Extended Mag","Subsistence, Threat Detector","Kill Clip, One for All, Unrelenting",Reload,"mkb,controller,pve"
,,"Model 8 Loop, Model 6 Loop","Accurized Rounds, Tactical Mag","Dynamic Sway Reduction, Killing Wind, Hip-Fire Grip","Kill Clip, Iron Reach",Stability or Handling,"controller,pvp"
,,"Model 8 Loop, Model 6 Loop","Accurized Rounds, Tactical Mag","Killing Wind, Dynamic Sway Reduction, Hip-Fire Grip","Kill Clip, Iron Reach",Handling or Range,"mkb,pvp"
,,,,,,,
Borrowed Time,Solar,"Fluted Barrel, Smallbore, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Feeding Frenzy, Overflow, Fourth Time's the Charm","Frenzy, Dragonfly, Rampage, One for All, Swashbuckler",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Ricochet Rounds, High-Caliber Rounds","Dynamic Sway Reduction, Firmly Planted, Killing Wind","Tap the Trigger, Snapshot Sights, Demolitionist",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds","Killing Wind, Firmly Planted, Dynamic Sway Reduction","Tap the Trigger, Snapshot Sights, Demolitionist",Handling or Range,"mkb,pvp"
,,,,,,,
Death Adder,Solar,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Feeding Frenzy, Subsistence, Auto-Loading Holster","Dragonfly, Disruption Break",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Dynamic Sway Reduction, Hip-Fire Grip","Rangefinder, Moving Target, Eye of the Storm",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Dynamic Sway Reduction, Hip-Fire Grip","Rangefinder, Moving Target, Eye of the Storm",Handling or Range,"mkb,pvp"
,,,,,,,
Every Waking Moment,Void,"Fluted Barrel, Smallbore, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Subsistence, Ambitious Assassin","Kill Clip, Dragonfly, Adrenaline Junkie, Multikill Clip",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","High-Caliber Rounds, Ricochet Rounds","Rangefinder, Firmly Planted, Killing Wind","Kill Clip, Multikill Clip",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds","Rangefinder, Killing Wind, Firmly Planted","Kill Clip, Multikill Clip",Handling or Range,"mkb,pvp"
,,,,,,,
IKELOS_SMG_v1.0.2,Arc,"Fluted Barrel, Smallbore, Corkscrew Rifling","Seraph Rounds, Tactical Mag, Appended Mag","Subsistence, Grave Robber","Vorpal Weapon, Demolitionist, Disruption Break",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Seraph Rounds, Accurized Rounds",Dynamic Sway Reduction,"Tap the Trigger, Demolitionist",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Seraph Rounds, Accurized Rounds",Dynamic Sway Reduction,"Tap the Trigger, Demolitionist",Handling or Range,"mkb,pvp"
,,,,,,,
MIDA Mini-Tool,Solar,Fluted Barrel,Alloy Magazine,Hip-Fire Grip,Kill Clip,Stability,"mkb,controller,pve"
,,Fluted Barrel,Alloy Magazine,Hip-Fire Grip,Kill Clip,Stability,"controller,pvp"
,,Fluted Barrel,Alloy Magazine,Hip-Fire Grip,Kill Clip,Stability,"mkb,pvp"
,,,,,,,
Seventh Seraph VY-7,Arc,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Ambitious Assassin, Fourth Time's the Charm","Vorpal Weapon, Feeding Frenzy, Dragonfly",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Firmly Planted, Pulse Monitor","Feeding Frenzy, Vorpal Weapon, Elemental Capacitor",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Firmly Planted, Pulse Monitor","Feeding Frenzy, Vorpal Weapon, Elemental Capacitor",Handling or Range,"mkb,pvp"
,,,,,,,
Shayura's Wrath,Void,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Heating Up, Tunnel Vision","Kill Clip, Adrenaline Junkie, Harmony",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Dynamic Sway Reduction, Moving Target, Killing Wind","Kill Clip, Tap the Trigger, Snapshot Sights, Celerity",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Killing Wind, Moving Target, Hip-Fire Grip","Kill Clip, Tap the Trigger, Snapshot Sights, Celerity",Handling or Range,"mkb,pvp"
,,,,,,,
Shayura's Wrath (Adept),Void,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Heating Up, Tunnel Vision","Kill Clip, Adrenaline Junkie, Harmony",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Accurized Rounds, Tactical Mag","Dynamic Sway Reduction, Moving Target, Killing Wind","Kill Clip, Tap the Trigger, Snapshot Sights, Celerity",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accurized Rounds, Tactical Mag","Killing Wind, Moving Target, Hip-Fire Grip","Kill Clip, Tap the Trigger, Snapshot Sights, Celerity",Handling or Range,"mkb,pvp"
,,,,,,,
Stochastic Variable,Arc,"Fluted Barrel, Smallbore, Corkscrew Rifling","Phase Mag, Appended Mag, Extended Mag","Feeding Frenzy, Ambitious Assassin","Multikill Clip, Dragonfly, Unrelenting",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Corkscrew Rifling","Ricochet Rounds, High-Caliber Rounds, Phase Mag","Killing Wind, Surplus, Feeding Frenzy","Multikill Clip, Elemental Capacitor",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","High-Caliber Rounds, Ricochet Rounds, Phase Mag","Killing Wind, Surplus, Feeding Frenzy","Multikill Clip, Elemental Capacitor",Handling or Range,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Abide the Return,Solar,"Jagged Edge, Honed Edge, Tempered Edge","Swordmaster’s Guard, Enduring Guard, Heavy Guard","Relentless Strikes, Tireless Blade","Whirlwind Blade, Thresh, Disruption Break",Impact,"mkb,controller,pve"
,,"Jagged Edge, Honed Edge","Swordmaster’s Guard, Burst Guard",Tireless Blade,En Garde,Impact,"controller,pvp"
,,"Jagged Edge, Honed Edge","Swordmaster’s Guard, Burst Guard",Tireless Blade,En Garde,Impact,"mkb,pvp"
,,,,,,,
Bequest,Arc,"Jagged Edge, Honed Edge, Tempered Edge","Swordmaster’s Guard, Enduring Guard, Heavy Guard","Relentless Strikes, Tireless Blade","Surrounded, En Garde",Impact,"mkb,controller,pve"
,,"Jagged Edge, Honed Edge","Swordmaster’s Guard, Burst Guard",Tireless Blade,Assassin's Blade,Impact,"controller,pvp"
,,"Jagged Edge, Honed Edge","Swordmaster’s Guard, Burst Guard",Tireless Blade,Assassin's Blade,Impact,"mkb,pvp"
,,,,,,,
Crown-Splitter,Void,"Jagged Edge, Honed Edge, Tempered Edge",Heavy Guard,"Tireless Blade, Relentless Strikes","Vorpal Weapon, Whirlwind Blade, Surrounded",Impact,"mkb,controller,pve"
,,"Jagged Edge, Honed Edge",Heavy Guard,Tireless Blade ,Vorpal Weapon ,Impact,"controller,pvp"
,,"Jagged Edge, Honed Edge",Heavy Guard,Tireless Blade,Vorpal Weapon,Impact,"mkb,pvp"
,,,,,,,
Eternity's Edge,Solar,"Jagged Edge, Honed Edge, Tempered Edge",Infinite Guard,"Relentless Strikes, Tireless Blade, Thresh","Surrounded, Counterattack",Impact,"mkb,controller,pve"
